review,category or product name,updated-by ,reference link,sentiment
படிக்க ஆர்வமுள்ள அனைவருக்கும் மிகவும் பயனுள்ள புத்தகம் இந்த புத்தகத்தை படிக்க வேண்டும்,Richest man babylon,supriya,https://www.flipkart.com/richest-man-babylon/product-reviews/itmfc4s5zrztwzbx?pid=9789389567960&lid=LSTBOK9789389567960WHJYV6&marketplace=FLIPKART,positive
நல்ல புத்தகம். இளைஞர்கள் இந்த புத்தகத்தை படிக்க வேண்டும். இது அவர்களின் எதிர்காலத்திற்கு மிகவும் பயனுள்ளதாக இருக்கும்,Vasippathu eppadi,supriya,https://www.flipkart.com/vasippathu-eppadi/p/itm1011c7bf51c8d?pid=9789388860857&cmpid=product.share.pp&_refId=PP.1b9d5e4f-aa40-455d-b367-85808ee288fc.9789388860857&_appId=WA,positive
"ஆசிரியர் செல்வேந்திரனின் அற்புதமான புத்தகம், வாசிப்புகளின் முக்கியத்துவத்தையும், பதின்ம வயதினரிடமும் இளைஞர்களிடமும் வாசிப்புப் பழக்கத்தை அழித்துவிடும்.",Vasippathu eppadi,supriya,https://www.flipkart.com/vasippathu-eppadi/p/itm1011c7bf51c8d?pid=9789388860857&cmpid=product.share.pp&_refId=PP.1b9d5e4f-aa40-455d-b367-85808ee288fc.9789388860857&_appId=WA,positive
"வாங்க வேண்டிய மதிப்பு, அனைவரும் இந்த புத்தகத்தை படிக்க வேண்டும் ..",Vasippathu eppadi,supriya,https://www.flipkart.com/vasippathu-eppadi/p/itm1011c7bf51c8d?pid=9789388860857&cmpid=product.share.pp&_refId=PP.1b9d5e4f-aa40-455d-b367-85808ee288fc.9789388860857&_appId=WA,positive
"நாம் ஒருவருக்கொருவர் விஷயங்களைச் செய்ய மக்களுடன் தொடர்பு கொள்ள வேண்டிய ஒரு சமூகத்தில் நாம் வாழும்போது, இந்த புத்தகம் மக்களுடன் எவ்வாறு மகிழ்ச்சியுடன் பழகுவது மற்றும் நாம் தொடர்புகொள்வதோடு நம் உணர்ச்சிகளைச் சரியாகப் பெற கற்றுக்கொடுப்பதற்கு மிகவும் பயனுள்ளதாக இருக்கிறது. மொத்தத்தில் பணம் மதிப்பு.",Idlyaga Irunghal,supriya,https://www.flipkart.com/idlyaga-irungal/p/itmdyurgyjxxqpvm?pid=9788183681421&cmpid=product.share.pp&_refId=PP.62c50817-b868-42d1-81ab-737605b87384.9788183681421&_appId=WA,positive
இந்த புத்தகத்தை நான் தமிழில் எதிர்பார்க்கவில்லை. இது உணர்ச்சி அறிவியலை நடைமுறை வழியில் சொல்கிறது. இந்த புத்தகத்தை அனைவரும் படிக்க வேண்டும் என்று நினைக்கிறேன்.,Idlyaga Irunghal,supriya,https://www.flipkart.com/idlyaga-irungal/p/itmdyurgyjxxqpvm?pid=9788183681421&cmpid=product.share.pp&_refId=PP.62c50817-b868-42d1-81ab-737605b87384.9788183681421&_appId=WA,positive
"மிக நல்ல புத்தகம். உங்களுக்கு குறுகிய மனப்பான்மை இருந்தால், ஒரு புத்தகத்தை வாங்கிப் படியுங்கள்",Idlyaga Irunghal,supriya,https://www.flipkart.com/idlyaga-irungal/p/itmdyurgyjxxqpvm?pid=9788183681421&cmpid=product.share.pp&_refId=PP.62c50817-b868-42d1-81ab-737605b87384.9788183681421&_appId=WA,positive
"எதிர்பார்த்தபடி இல்லை, பள்ளி மாணவர்களுக்கு மட்டுமே பொருத்தமானது",Idlyaga Irunghal,supriya,https://www.flipkart.com/idlyaga-irungal/p/itmdyurgyjxxqpvm?pid=9788183681421&cmpid=product.share.pp&_refId=PP.62c50817-b868-42d1-81ab-737605b87384.9788183681421&_appId=WA,neutral
"இந்த புத்தக வாசிப்பில் மிகவும் சுவாரஸ்யமானது
மனம் ஓய்ந்து சில சமயங்களில் என் உணர்ச்சிகள் இந்தப் புத்தகத்தைக் கட்டுப்படுத்துகின்றன.",Idlyaga Irunghal,supriya,https://www.flipkart.com/idlyaga-irungal/p/itmdyurgyjxxqpvm?pid=9788183681421&cmpid=product.share.pp&_refId=PP.62c50817-b868-42d1-81ab-737605b87384.9788183681421&_appId=WA,positive
இது போன்ற ஒரு புத்தகத்தை நான் பார்த்ததில்லை. முழு பிரபஞ்சத்திலும் மோசமான புத்தகம்,21 lessons for the 21st century,supriya,https://www.flipkart.com/21-lessons-21st-century/p/itmf9r4fvxzvbvsz?pid=9789390085323&cmpid=product.share.pp&_refId=PP.33f1c27f-1447-4521-9573-58c293c23490.9789390085323&_appId=WA,negative
உபயோகமில்லை மற்றும் வாங்கும் கழிவு,21 lessons for the 21st century,supriya,https://www.flipkart.com/21-lessons-21st-century/p/itmf9r4fvxzvbvsz?pid=9789390085323&cmpid=product.share.pp&_refId=PP.33f1c27f-1447-4521-9573-58c293c23490.9789390085323&_appId=WA,negative
உள்ளடக்கம் புத்தகத்திலிருந்து வேறுபட்டது,21 lessons for the 21st century,supriya,https://www.flipkart.com/21-lessons-21st-century/p/itmf9r4fvxzvbvsz?pid=9789390085323&cmpid=product.share.pp&_refId=PP.33f1c27f-1447-4521-9573-58c293c23490.9789390085323&_appId=WA,negative
அசிங்கமான புத்தகம்,21 lessons for the 21st century,supriya,https://www.flipkart.com/21-lessons-21st-century/p/itmf9r4fvxzvbvsz?pid=9789390085323&cmpid=product.share.pp&_refId=PP.33f1c27f-1447-4521-9573-58c293c23490.9789390085323&_appId=WA,negative
மதிப்பிடப்படாத புத்தகம்,21 lessons for the 21st century,supriya,https://www.flipkart.com/21-lessons-21st-century/p/itmf9r4fvxzvbvsz?pid=9789390085323&cmpid=product.share.pp&_refId=PP.33f1c27f-1447-4521-9573-58c293c23490.9789390085323&_appId=WA,negative
நல்ல விற்பனை புத்தகம் இல்லை,Unposted letter,supriya,https://www.flipkart.com/unposted-letter/p/itmd32q9cthnf2zr?pid=9788183222334&cmpid=product.share.pp&_refId=PP.dfa9dbbe-fde4-4f17-9f72-38e61a7f6dee.9788183222334&_appId=WA,negative
எழுத்துரு அளவு மிகவும் சிறியது ... இந்த வகையான புத்தகத்தை வாங்க வேண்டாம்,Unposted letter,supriya,https://www.flipkart.com/21-lessons-21st-century/p/itmf9r4fvxzvbvsz?pid=9789390085323&cmpid=product.share.pp&_refId=PP.33f1c27f-1447-4521-9573-58c293c23490.9789390085323&_appId=WA,negative
பக்கங்கள் கிழிந்தன .நல்ல புத்தகம் அல்ல,Unposted letter,supriya,https://www.flipkart.com/21-lessons-21st-century/p/itmf9r4fvxzvbvsz?pid=9789390085323&cmpid=product.share.pp&_refId=PP.33f1c27f-1447-4521-9573-58c293c23490.9789390085323&_appId=WA,negative
புத்தகங்கள் சரியான முறையில் சீல் வைக்கப்படவில்லை,Unposted letter,supriya,https://www.flipkart.com/21-lessons-21st-century/p/itmf9r4fvxzvbvsz?pid=9789390085323&cmpid=product.share.pp&_refId=PP.33f1c27f-1447-4521-9573-58c293c23490.9789390085323&_appId=WAA,negative
